class_name,run,start,end,duration,size,area,max_front_radius,front_velocity,fractal_dimension_box,radius_of_gyration,anisotropy
strong_chaos,11,496,557,61,0.5167003273963928,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,11,635,696,61,0.5170308351516724,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,11,774,834,60,0.5000065565109253,60,0.0,0.0,1.0,17.318103790283203,1.0
strong_chaos,11,913,973,60,0.5077817440032959,60,0.0,0.0,1.0,17.318103790283203,1.0
strong_chaos,11,1052,1112,60,0.5073474645614624,60,0.0,0.0,1.0,17.318103790283203,1.0
strong_chaos,11,1189,1251,62,0.6119581460952759,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,11,1327,1388,61,0.6125757694244385,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,11,1465,1526,61,0.6138781905174255,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,11,1644,1676,32,0.041119158267974854,32,0.0,0.0,1.0,9.233092308044434,1.0
strong_chaos,11,1796,1829,33,0.047490209341049194,33,0.0,0.0,1.0,9.521904945373535,1.0
strong_chaos,11,1921,1928,7,1.2801697254180908,11,1.0,0.14285714285714285,0.5230286717414856,1.8181818723678589,0.8792752623558044
strong_chaos,11,1951,1956,5,1.5978305339813232,9,1.0,0.2,0.34869781136512756,1.405456781387329,0.7603452801704407
strong_chaos,11,1963,1968,5,0.7183345556259155,9,1.0,0.2,0.36343422532081604,1.4054566621780396,0.7603452801704407
strong_chaos,11,2004,2054,50,2.4026241302490234,50,0.0,0.0,1.0,14.430870056152344,1.0
strong_chaos,12,48,55,7,1.364248514175415,11,1.0,0.14285714285714285,0.6299229264259338,1.9370251893997192,0.8959641456604004
strong_chaos,12,80,88,8,1.062794804573059,11,1.0,0.125,0.5389881730079651,2.0730462074279785,0.930459201335907
strong_chaos,12,144,205,61,0.7356879711151123,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,12,283,343,60,0.7315585613250732,60,0.0,0.0,1.0,17.318103790283203,1.0
strong_chaos,12,447,493,46,0.11997687071561813,46,0.0,0.0,1.0,13.275918006896973,1.0
strong_chaos,12,596,638,42,0.08380743861198425,42,0.0,0.0,1.0,12.120919227600098,1.0
strong_chaos,12,739,779,40,0.08277551084756851,40,0.0,0.0,1.0,11.54339599609375,1.0
strong_chaos,12,876,924,48,0.15580937266349792,48,0.0,0.0,1.0,13.853399276733398,1.0
strong_chaos,12,1023,1073,50,0.1816023737192154,50,0.0,0.0,1.0,14.430870056152344,1.0
strong_chaos,12,1190,1252,62,0.6683427095413208,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,12,1328,1390,62,0.6630448698997498,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,12,1448,1459,11,0.6595001220703125,14,1.0,0.09090909090909091,0.663629412651062,2.9005630016326904,0.9701457619667053
strong_chaos,12,1489,1495,6,0.5808923244476318,8,1.0,0.16666666666666666,0.4337851405143738,1.634587049484253,0.8961117267608643
strong_chaos,12,1504,1542,38,0.44192564487457275,38,0.0,0.0,1.0,10.965856552124023,1.0
strong_chaos,12,1700,1731,31,0.17313280701637268,31,0.0,0.0,1.0,8.9442720413208,1.0
strong_chaos,12,1743,1747,4,1.0194413661956787,6,1.0,0.25,0.16385430097579956,1.0801235437393188,0.714285671710968
strong_chaos,12,1803,1857,54,1.46174156665802,54,0.0,0.0,1.0,15.585783958435059,1.0
strong_chaos,12,1941,1995,54,1.46432626247406,54,0.0,0.0,1.0,15.585783958435059,1.0
strong_chaos,12,2079,2100,21,0.43414992094039917,21,0.0,0.0,1.0,6.055300712585449,1.0
strong_chaos,13,114,149,35,0.05886837840080261,35,0.0,0.0,1.0,10.099504470825195,1.0
strong_chaos,13,266,302,36,0.06460041552782059,36,0.0,0.0,1.0,10.388294219970703,1.0
strong_chaos,13,410,463,53,0.3470722436904907,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,13,557,609,52,0.350382924079895,52,0.0,0.0,1.0,15.008331298828125,1.0
strong_chaos,13,702,755,53,0.3483259081840515,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,13,849,902,53,0.35603511333465576,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,13,996,1049,53,0.34156492352485657,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,13,1142,1195,53,0.33717235922813416,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,13,1289,1342,53,0.335060715675354,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,13,1443,1489,46,0.16344228386878967,46,0.0,0.0,1.0,13.275918006896973,1.0
strong_chaos,13,1594,1639,45,0.16548550128936768,45,0.0,0.0,1.0,12.987173080444336,1.0
strong_chaos,13,1768,1821,53,0.39398840069770813,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,13,1916,1969,53,0.39756840467453003,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,13,2062,2100,38,0.36985042691230774,38,0.0,0.0,1.0,10.965856552124023,1.0
strong_chaos,14,1026,1041,15,0.0037682056427001953,15,0.0,0.0,0.980566680431366,4.320494174957275,1.0
strong_chaos,14,1179,1199,20,0.010721005499362946,20,0.0,0.0,1.0,5.7662811279296875,1.0
strong_chaos,14,1331,1355,24,0.017132334411144257,24,0.0,0.0,1.0,6.922186851501465,1.0
strong_chaos,14,1485,1511,26,0.025390557944774628,26,0.0,0.0,1.0,7.500000476837158,1.0
strong_chaos,14,1639,1665,26,0.027310825884342194,26,0.0,0.0,1.0,7.500000476837158,1.0
strong_chaos,14,1793,1820,27,0.03126506507396698,27,0.0,0.0,1.0,7.788880825042725,1.0
strong_chaos,14,1947,1974,27,0.028984062373638153,27,0.0,0.0,1.0,7.788880825042725,1.0
strong_chaos,15,785,812,27,0.02627703547477722,27,0.0,0.0,1.0,7.788880825042725,1.0
strong_chaos,15,941,968,27,0.02652560919523239,27,0.0,0.0,1.0,7.788880825042725,1.0
strong_chaos,15,1096,1144,48,0.22197452187538147,48,0.0,0.0,1.0,13.853399276733398,1.0
strong_chaos,15,1246,1294,48,0.2243460714817047,48,0.0,0.0,1.0,13.853399276733398,1.0
strong_chaos,15,1394,1444,50,0.3036922216415405,50,0.0,0.0,1.0,14.430870056152344,1.0
strong_chaos,15,1543,1593,50,0.31153175234794617,50,0.0,0.0,1.0,14.430870056152344,1.0
strong_chaos,15,1691,1742,51,0.31263548135757446,51,0.0,0.0,1.0,14.71960163116455,1.0
strong_chaos,15,1840,1890,50,0.32665783166885376,50,0.0,0.0,1.0,14.430870056152344,1.0
strong_chaos,15,1988,2039,51,0.31633293628692627,51,0.0,0.0,1.0,14.71960163116455,1.0
