source_region,source_index,trial,LZMA_ratio,Lempel_Ziv_complexity,Permutation_entropy,LZMA_ratio_minus_chaos,Lempel_Ziv_complexity_minus_chaos,Permutation_entropy_minus_chaos
weak_chaos,18,4,0.9186666666666666,1.5960366328745692,0.9983107273360176,0.5913333333333333,1.2446157228838384,0.8344031744909141
weak_chaos,18,5,0.924,1.5918530506127748,0.9981492295476888,0.5966666666666667,1.240432140622044,0.8342416767025853
weak_chaos,18,6,0.946,1.5918530506127748,0.9977895103714686,0.6186666666666667,1.240432140622044,0.8338819575263651
weak_chaos,18,7,0.9293333333333333,1.5960366328745692,0.9980107624460596,0.6020000000000001,1.2446157228838384,0.8341032096009561
weak_chaos,18,8,0.9313333333333333,1.5918530506127748,0.9981639003110475,0.6040000000000001,1.240432140622044,0.834256347465944
weak_chaos,18,9,0.9346666666666666,1.5960366328745692,0.9976417972432834,0.6073333333333333,1.2446157228838384,0.8337342443981799
weak_chaos,18,10,0.9386666666666666,1.5918530506127748,0.9974082874341678,0.6113333333333333,1.240432140622044,0.8335007345890643
weak_chaos,19,1,0.9246666666666666,1.5918530506127748,0.9984724795713852,0.6053333333333333,1.2383403494911467,0.8344829756861416
weak_chaos,19,2,0.92,1.5918530506127748,0.9978390662454225,0.6006666666666667,1.2383403494911467,0.8338495623601789
weak_chaos,19,3,0.9233333333333333,1.5918530506127748,0.99825256436385,0.604,1.2383403494911467,0.8342630604786065
weak_chaos,19,4,0.9166666666666666,1.5918530506127748,0.9984340508325691,0.5973333333333333,1.2383403494911467,0.8344445469473256
weak_chaos,19,5,0.9386666666666666,1.5981284240054663,0.9985569533218928,0.6193333333333333,1.2446157228838381,0.8345674494366493
weak_chaos,19,6,0.9453333333333334,1.5960366328745692,0.9983865173159722,0.626,1.2425239317529413,0.8343970134307286
weak_chaos,19,7,0.94,1.5918530506127748,0.9981657562985156,0.6206666666666666,1.2383403494911467,0.8341762524132721
weak_chaos,19,8,0.92,1.5981284240054663,0.9980254680189027,0.6006666666666667,1.2446157228838381,0.8340359641336592
weak_chaos,19,9,0.92,1.5960366328745692,0.997968519615136,0.6006666666666667,1.2425239317529413,0.8339790157298925
weak_chaos,19,10,0.924,1.5918530506127748,0.9975825902057429,0.6046666666666667,1.2383403494911467,0.8335930863204994
weak_chaos,20,1,0.936,1.593944841743672,0.9974720427788536,0.6080000000000001,1.240432140622044,0.8338490913312593
weak_chaos,20,2,0.9333333333333333,1.593944841743672,0.9979707774325723,0.6053333333333333,1.240432140622044,0.834347825984978
weak_chaos,20,3,0.9126666666666666,1.5960366328745692,0.997347968820641,0.5846666666666667,1.2425239317529413,0.8337250173730467
weak_chaos,20,4,0.93,1.593944841743672,0.9981482451772171,0.6020000000000001,1.240432140622044,0.8345252937296228
weak_chaos,20,5,0.9306666666666666,1.5960366328745692,0.9978036411169938,0.6026666666666667,1.2425239317529413,0.8341806896693995
weak_chaos,20,6,0.9326666666666666,1.5981284240054663,0.9975307641957836,0.6046666666666667,1.2446157228838381,0.8339078127481893
weak_chaos,20,7,0.9286666666666666,1.5960366328745692,0.9980198526730202,0.6006666666666667,1.2425239317529413,0.8343969012254259
weak_chaos,20,8,0.9293333333333333,1.593944841743672,0.9978332719036812,0.6013333333333333,1.240432140622044,0.8342103204560869
weak_chaos,20,9,0.9353333333333333,1.593944841743672,0.9979181528159429,0.6073333333333333,1.240432140622044,0.8342952013683486
weak_chaos,20,10,0.928,1.593944841743672,0.9975436930818751,0.6000000000000001,1.240432140622044,0.8339207416342808
strong_chaos,21,1,0.934,1.593944841743672,0.9975399708734823,0.6033333333333334,1.2487993051456328,0.8396428951744597
strong_chaos,21,2,0.946,1.5918530506127748,0.9983218266933064,0.6153333333333333,1.2467075140147357,0.8404247509942837
strong_chaos,21,3,0.9333333333333333,1.593944841743672,0.9980977311968554,0.6026666666666667,1.2487993051456328,0.8402006554978327
strong_chaos,21,4,0.9313333333333333,1.5981284240054663,0.9980850220962595,0.6006666666666667,1.2529828874074271,0.8401879463972368
strong_chaos,21,5,0.9193333333333333,1.5960366328745692,0.997318777332447,0.5886666666666667,1.25089109627653,0.8394217016334243
strong_chaos,21,6,0.922,1.5918530506127748,0.9982252803932756,0.5913333333333334,1.2467075140147357,0.840328204694253
strong_chaos,21,7,0.9073333333333333,1.5981284240054663,0.9981100358133166,0.5766666666666667,1.2529828874074271,0.8402129601142939
strong_chaos,21,8,0.9233333333333333,1.6023120062672607,0.998039593941659,0.5926666666666667,1.2571664696692215,0.8401425182426363
strong_chaos,21,9,0.9306666666666666,1.5897612594818775,0.9981425950114218,0.6,1.2446157228838384,0.8402455193123991
strong_chaos,21,10,0.9266666666666666,1.5897612594818775,0.9986622516491281,0.596,1.2446157228838384,0.8407651759501055
strong_chaos,22,1,0.9353333333333333,1.593944841743672,0.9984113968730808,0.5873333333333334,1.240432140622044,0.8341462145400976
strong_chaos,22,2,0.904,1.5960366328745692,0.9970516788085493,0.556,1.2425239317529413,0.8327864964755661
strong_chaos,22,3,0.93,1.5960366328745692,0.9979627998338448,0.5820000000000001,1.2425239317529413,0.8336976175008617
strong_chaos,22,4,0.934,1.5918530506127748,0.9981880928278553,0.5860000000000001,1.2383403494911467,0.8339229104948721
strong_chaos,22,5,0.9273333333333333,1.5960366328745692,0.9984071918090032,0.5793333333333334,1.2425239317529413,0.83414200947602
strong_chaos,22,6,0.918,1.593944841743672,0.9979201845390581,0.5700000000000001,1.240432140622044,0.8336550022060749
strong_chaos,22,7,0.9366666666666666,1.5918530506127748,0.9987203564491357,0.5886666666666667,1.2383403494911467,0.8344551741161526
strong_chaos,22,8,0.9333333333333333,1.5897612594818775,0.9983787346986106,0.5853333333333334,1.2362485583602494,0.8341135523656275
strong_chaos,22,9,0.92,1.593944841743672,0.9982787763273582,0.5720000000000001,1.240432140622044,0.834013593994375
strong_chaos,22,10,0.9306666666666666,1.593944841743672,0.9981326890879951,0.5826666666666667,1.240432140622044,0.833867506755012
strong_chaos,23,1,0.9333333333333333,1.5918530506127748,0.9983253203354583,0.5926666666666667,1.2362485583602496,0.8345645380218516
strong_chaos,23,2,0.9246666666666666,1.5960366328745692,0.9981712206655712,0.584,1.240432140622044,0.8344104383519646
strong_chaos,23,3,0.9166666666666666,1.5918530506127748,0.9979090281485484,0.576,1.2362485583602496,0.8341482458349418
