noise_type,source_index,source_region,trial,theta1_0,theta2_0,LZMA_ratio,source_LZMA_ratio,LZMA_ratio_delta_vs_source,Lempel_Ziv_complexity,source_Lempel_Ziv_complexity,Lempel_Ziv_complexity_delta_vs_source,Permutation_entropy,source_Permutation_entropy,Permutation_entropy_delta_vs_source
gaussian_white,7,weak_chaos,11,0.47123889803846897,0.890117918517108,0.9386666666666666,0.584,0.3546666666666667,1.5960366328745692,0.45391867540469394,1.1421179574698752,0.9985034871132054,0.229749038484014,0.7687544486291913
gaussian_white,7,weak_chaos,12,0.47123889803846897,0.890117918517108,0.9353333333333333,0.584,0.3513333333333334,1.593944841743672,0.45391867540469394,1.140026166338978,0.9975187071284285,0.229749038484014,0.7677696686444144
gaussian_white,7,weak_chaos,13,0.47123889803846897,0.890117918517108,0.926,0.584,0.3420000000000001,1.5918530506127748,0.45391867540469394,1.1379343752080808,0.9984730607863583,0.229749038484014,0.7687240223023444
gaussian_white,7,weak_chaos,14,0.47123889803846897,0.890117918517108,0.9186666666666666,0.584,0.33466666666666667,1.5960366328745692,0.45391867540469394,1.1421179574698752,0.9981443778306597,0.229749038484014,0.7683953393466456
gaussian_white,7,weak_chaos,15,0.47123889803846897,0.890117918517108,0.928,0.584,0.3440000000000001,1.5960366328745692,0.45391867540469394,1.1421179574698752,0.9978002310471403,0.229749038484014,0.7680511925631264
gaussian_white,7,weak_chaos,16,0.47123889803846897,0.890117918517108,0.9186666666666666,0.584,0.33466666666666667,1.5918530506127748,0.45391867540469394,1.1379343752080808,0.9976261166527098,0.229749038484014,0.7678770781686959
gaussian_white,8,weak_chaos,1,0.890117918517108,0.890117918517108,0.936,0.6906666666666667,0.2453333333333334,1.5918530506127748,0.5145806182007129,1.077272432412062,0.9983497889547018,0.2691749539593554,0.7291748349953464
gaussian_white,8,weak_chaos,2,0.890117918517108,0.890117918517108,0.9273333333333333,0.6906666666666667,0.2366666666666667,1.5981284240054663,0.5145806182007129,1.0835478058047534,0.9979258623399132,0.2691749539593554,0.7287509083805578
gaussian_white,8,weak_chaos,3,0.890117918517108,0.890117918517108,0.908,0.6906666666666667,0.21733333333333338,1.5855776772200831,0.5145806182007129,1.0709970590193703,0.9978499154961616,0.2691749539593554,0.7286749615368062
gaussian_white,8,weak_chaos,4,0.890117918517108,0.890117918517108,0.924,0.6906666666666667,0.2333333333333334,1.5876694683509802,0.5145806182007129,1.0730888501502673,0.9981761563975854,0.2691749539593554,0.72900120243823
gaussian_white,8,weak_chaos,5,0.890117918517108,0.890117918517108,0.938,0.6906666666666667,0.2473333333333333,1.5897612594818775,0.5145806182007129,1.0751806412811646,0.9974415155990222,0.2691749539593554,0.7282665616396667
gaussian_white,8,weak_chaos,6,0.890117918517108,0.890117918517108,0.924,0.6906666666666667,0.2333333333333334,1.593944841743672,0.5145806182007129,1.079364223542959,0.9978892918345288,0.2691749539593554,0.7287143378751734
gaussian_white,8,weak_chaos,7,0.890117918517108,0.890117918517108,0.926,0.6906666666666667,0.2353333333333334,1.5897612594818775,0.5145806182007129,1.0751806412811646,0.9975088727173105,0.2691749539593554,0.7283339187579551
